id,label,family,title,source,cccs_type,status,statement,parameter_values,gc_discussion,profile_note
si-7.1,SI-7(1),SI,Integrity checks,NIST SP 800-53 Rev. 5.2.0,control,,"Perform an integrity check of [Assignment: organization-defined software, firmware, and information] [Selection (1 or more): at start-up; at [Assignment: organization-defined transitional states or security-relevant events]; [Assignment: organization-defined frequency]].",si-7.1_prm_4 = frequency at no longer than 30 days; si-07.01_odp.04 = frequency at no longer than 30 days; si-07.01_odp.08 = frequency at no longer than 30 days; si-07.01_odp.12 = frequency at no longer than 30 days,,
si-7.2,SI-7(2),SI,Automated notifications of integrity violations,NIST SP 800-53 Rev. 5.2.0,control,,Employ automated tools that notify [Assignment: organization-defined personnel or roles] upon discovering discrepancies during integrity verification.,,,
si-7.3,SI-7(3),SI,Centrally managed integrity tools,NIST SP 800-53 Rev. 5.2.0,control,,Employ centrally managed integrity verification tools.,,,
si-7.7,SI-7(7),SI,Integration of detection and response,NIST SP 800-53 Rev. 5.2.0,control,,Incorporate the detection of the following unauthorized changes into the organizational incident response capability: [Assignment: organization-defined security-relevant changes to the system].,,,
si-8,SI-8,SI,Spam protection,NIST SP 800-53 Rev. 5.2.0,control,,"A. Employ spam protection mechanisms at system entry and exit points to detect and act on unsolicited messages
B. Update spam protection mechanisms when new releases are available in accordance with organizational configuration management policy and procedures",,,
si-8.2,SI-8(2),SI,Automatic updates,NIST SP 800-53 Rev. 5.2.0,control,,Automatically update spam protection mechanisms [Assignment: organization-defined frequency].,,,
si-10,SI-10,SI,Information input validation,NIST SP 800-53 Rev. 5.2.0,control,,Check the validity of the following information inputs: [Assignment: organization-defined information inputs to the system].,,,
si-11,SI-11,SI,Error handling,NIST SP 800-53 Rev. 5.2.0,control,,"A. Generate error messages that provide information necessary for corrective actions without revealing information that could be exploited
B. Reveal error messages only to [Assignment: organization-defined personnel or roles]",,,
si-12,SI-12,SI,Information management and retention,NIST SP 800-53 Rev. 5.2.0,control,,"Manage and retain information within the system and information output from the system in accordance with applicable laws, Orders in Council, directives, regulations, policies, standards, guidelines, and operational requirements.",,,
si-16,SI-16,SI,Memory protection,NIST SP 800-53 Rev. 5.2.0,control,,Implement the following controls to protect the system memory from unauthorized code execution: [Assignment: organization-defined controls].,,,
si-400,SI-400,SI,Dedicated administration workstation,CCCS,control,,"Require any administrative or superuser actions to be performed from a physical workstation that is dedicated to those specific tasks and isolated from all other functions and networks, and especially from any form of Internet access.",,,
sr-1,SR-1,SR,Supply chain risk management policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] supply chain risk management (SCRM) policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the SCRM policy and the associated SCRM controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the SCRM policy and procedures
   C. Review and update the current SCRM
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
sr-2,SR-2,SR,Supply chain risk management plan,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop a plan for managing supply chain risks associated with the research and development, design, manufacturing, acquisition, delivery, integration, operations and maintenance, and disposal of the following systems, system components or system services: [Assignment: organization-defined systems, system components, or system services]
B. Review and update the SCRM plan [Assignment: organization-defined frequency] or as required, to address threat, organizational or environmental changes
C. Protect the SCRM plan from unauthorized disclosure and modification",,,
sr-2.1,SR-2(1),SR,Establish a SCRM team,NIST SP 800-53 Rev. 5.2.0,activity,,"Establish a SCRM team consisting of [Assignment: organization-defined personnel, roles, and responsibilities] to lead and support the following SCRM activities: [Assignment: organization-defined SCRM activities].",,,
